image_name	wing_shape	back_pattern	upper_tail_color	bill_shape	upperparts_color	underparts_color	under_tail_color	tail_shape	throat_color	wing_pattern	nape_color	belly_color	tail_pattern	belly_pattern	primary_color	leg_color	bill_length	bill_color	size	crown_color	wing_color	back_color	breast_color	breast_pattern	eye_color	forehead_color	y_pred	y_true
Philadelphia_Vireo_0059_794799.jpg	0	4	3	5	3	1	3	0	1	4	3	1	0	1	1	3	3	3	2	3	3	3	1	1	3	3	5	5
Warbling_Vireo_0090_158403.jpg	4	3	3	5	3	4	3	0	3	3	2	4	1	1	3	3	3	3	2	3	3	2	4	1	3	2	5	5
Rock_Wren_0078_188960.jpg	1	2	0	5	3	2	2	3	2	2	3	4	3	1	3	3	1	3	2	3	3	0	4	1	3	3	8	8
Glaucous_Winged_Gull_0038_44719.jpg	5	4	3	3	3	4	0	2	4	4	4	4	0	1	3	4	1	1	3	1	3	3	4	1	3	4	1	1
Black_Throated_Sparrow_0054_107026.jpg	0	0	3	1	4	3	1	0	4	0	3	3	0	0	3	3	0	4	2	3	3	3	4	0	3	3	3	3
Scissor_Tailed_Flycatcher_0125_41906.jpg	2	0	0	5	0	4	3	1	4	4	4	4	4	1	4	0	3	3	2	4	4	0	4	1	3	4	0	0
White_Crowned_Sparrow_0085_127194.jpg	1	4	3	2	3	3	3	6	3	4	3	3	4	4	3	2	3	2	2	3	3	3	3	4	3	3	3	3
Wilson_Warbler_0102_175769.jpg	2	1	2	2	2	1	2	5	1	1	1	1	1	1	1	3	3	3	2	3	2	2	1	1	3	1	6	6
House_Wren_0087_187946.jpg	2	4	3	1	3	0	3	3	3	4	3	0	4	0	3	3	1	3	2	3	3	3	0	0	3	3	8	8
Warbling_Vireo_0045_158399.jpg	1	0	0	5	0	1	3	3	2	3	3	1	0	1	3	3	3	3	2	3	3	0	1	1	3	3	5	5
Philadelphia_Vireo_0050_156538.jpg	1	1	0	5	3	1	3	3	1	1	3	1	1	1	3	3	3	3	2	3	3	3	1	1	3	3	5	5
Red_Cockaded_Woodpecker_0008_794753.jpg	0	2	3	2	3	0	3	3	4	2	3	0	4	0	3	3	1	3	2	3	3	3	0	0	3	3	7	7
White_Eyed_Vireo_0002_159180.jpg	0	0	0	5	0	1	0	0	4	1	4	1	0	1	1	3	3	3	2	1	1	0	1	1	3	1	5	5
Artic_Tern_0052_143244.jpg	1	1	3	2	3	3	3	5	3	4	3	3	4	1	3	1	1	1	3	3	3	3	3	1	3	3	4	4
Tennessee_Warbler_0060_174840.jpg	0	0	1	5	1	3	3	5	4	4	3	3	4	1	3	3	3	3	2	3	3	0	3	1	3	3	6	6
Western_Gull_0117_44697.jpg	5	1	4	1	4	3	4	6	4	4	4	3	1	4	3	2	1	1	1	4	3	4	3	4	3	4	1	1
Mourning_Warbler_0065_795374.jpg	1	4	1	5	3	3	1	2	3	4	3	3	4	4	3	2	1	2	2	3	1	3	1	4	3	3	6	6
Acadian_Flycatcher_0068_795590.jpg	2	1	3	5	3	3	3	3	3	4	2	3	1	1	2	3	3	3	2	3	3	3	3	1	3	2	0	0
White_Breasted_Kingfisher_0115_73252.jpg	3	1	1	2	1	3	1	5	3	4	3	3	1	1	1	1	2	3	2	3	1	1	3	1	3	3	2	2
Pileated_Woodpecker_0123_180076.jpg	5	1	3	2	3	3	3	3	4	1	1	3	1	1	3	3	2	3	2	1	3	3	3	1	3	1	7	7
Caspian_Tern_0049_145755.jpg	0	1	4	5	4	4	3	5	4	1	4	4	1	1	4	3	1	2	2	3	4	4	4	1	0	3	4	4
Red_Bellied_Woodpecker_0058_182317.jpg	2	3	3	2	3	3	3	4	3	3	3	3	3	1	3	0	1	3	3	1	3	3	3	1	3	1	7	7
White_Eyed_Vireo_0018_159450.jpg	1	4	3	5	1	1	3	3	3	4	3	1	4	4	1	3	3	3	2	3	3	1	1	4	1	3	5	5
American_Three_Toed_Woodpecker_0030_796144.jpg	1	4	3	2	0	3	3	5	4	2	3	4	1	3	3	0	1	3	2	1	3	3	3	3	3	1	7	7
Winter_Wren_0082_189549.jpg	1	1	3	5	3	3	3	4	3	4	3	3	4	4	3	3	3	3	2	3	3	3	2	1	3	3	8	8
Black_Capped_Vireo_0036_797475.jpg	2	0	2	5	2	4	4	5	4	4	2	4	3	1	2	0	1	3	2	3	2	0	4	1	0	3	5	5
Savannah_Sparrow_0095_119670.jpg	2	3	0	2	3	3	3	5	4	3	3	3	4	3	3	2	3	3	2	3	3	3	3	3	3	3	3	3
Forsters_Tern_0076_151330.jpg	4	1	4	2	3	4	3	2	4	1	3	4	4	1	3	2	2	2	3	3	4	4	4	1	3	3	4	4
Yellow_Warbler_0056_176320.jpg	2	1	0	5	1	3	0	4	1	4	1	3	0	3	1	2	3	3	2	1	1	1	3	3	3	1	6	6
House_Wren_0072_187899.jpg	2	1	3	5	3	3	3	2	3	3	3	3	3	1	3	3	3	3	2	3	3	3	3	1	3	3	8	8
Ring_Billed_Gull_0039_50191.jpg	4	1	3	1	4	4	3	2	4	4	3	4	1	1	3	2	1	1	3	3	3	4	4	1	3	3	1	1
Forsters_Tern_0034_152667.jpg	2	3	4	2	4	4	3	4	4	3	4	4	4	1	4	2	1	3	3	4	4	4	4	1	3	4	4	4
Red_Bellied_Woodpecker_0039_180814.jpg	1	3	3	2	3	4	3	0	4	4	4	4	0	1	3	3	1	3	3	1	3	3	4	1	3	1	7	7
Carolina_Wren_0107_186972.jpg	1	1	0	5	3	2	0	0	3	1	3	2	0	1	3	0	1	3	2	3	3	3	2	1	3	3	8	8
Least_Flycatcher_0044_30349.jpg	3	1	2	5	3	0	3	6	3	3	3	0	1	0	3	0	1	3	2	3	3	3	0	0	3	3	0	0
Yellow_Bellied_Flycatcher_0050_42598.jpg	2	0	0	5	3	3	2	6	3	4	3	3	0	4	3	3	3	3	2	3	3	0	3	4	3	3	0	0
Heermann_Gull_0035_45754.jpg	0	1	3	0	3	3	0	5	4	4	4	3	0	1	3	3	1	3	3	4	3	3	3	1	3	4	1	1
Yellow_Bellied_Flycatcher_0027_42649.jpg	0	0	0	5	3	1	0	0	1	0	1	1	0	1	1	3	1	2	2	1	0	0	1	1	3	1	6	0
Glaucous_Winged_Gull_0005_44860.jpg	4	1	4	1	3	2	4	6	4	4	4	2	4	1	2	2	3	2	1	4	3	3	2	1	3	4	1	1
Bay_Breasted_Warbler_0039_797152.jpg	1	3	3	2	3	4	3	3	2	3	2	4	1	1	3	3	3	3	2	3	3	3	4	1	3	3	6	6
Marsh_Wren_0015_188852.jpg	1	2	3	1	3	4	3	5	2	3	3	4	3	1	3	3	3	3	2	3	3	3	4	1	3	3	8	8
Least_Tern_0131_153983.jpg	0	4	3	2	3	3	3	5	4	1	3	3	4	1	3	2	1	3	2	3	3	0	3	1	3	4	4	4
Great_Crested_Flycatcher_0009_29831.jpg	0	3	3	5	3	1	3	3	3	3	3	1	3	4	3	3	1	3	2	2	3	3	3	4	3	2	0	0
Warbling_Vireo_0105_158727.jpg	0	0	0	2	0	4	0	0	4	3	3	4	0	1	2	3	3	3	2	3	3	0	4	1	3	2	5	5
Slaty_Backed_Gull_0066_796016.jpg	3	4	4	3	3	4	3	2	4	1	4	4	4	1	4	2	1	2	3	4	3	3	4	1	3	4	1	1
Scissor_Tailed_Flycatcher_0002_41762.jpg	1	4	0	5	3	4	3	3	4	3	4	2	4	1	4	3	3	3	2	4	3	0	4	1	3	4	0	0
Red_Cockaded_Woodpecker_0036_182519.jpg	2	2	0	2	3	3	0	3	4	2	3	3	3	2	3	3	1	3	2	3	3	3	3	2	3	3	7	7
Myrtle_Warbler_0083_166738.jpg	0	2	0	5	3	3	3	3	4	3	4	3	2	0	3	3	3	3	2	3	3	3	3	3	3	3	6	6
American_Three_Toed_Woodpecker_0037_796166.jpg	0	4	0	5	3	4	0	0	4	1	4	4	0	3	3	3	1	3	2	3	3	4	4	3	3	3	7	7
Herring_Gull_0070_46615.jpg	4	4	4	3	3	4	3	1	4	4	4	4	4	1	3	2	1	1	3	4	3	3	4	1	1	4	1	1
Scissor_Tailed_Flycatcher_0020_41680.jpg	0	1	0	5	0	2	0	3	2	4	2	2	0	1	3	3	3	3	2	2	3	2	2	1	3	2	0	0
Least_Flycatcher_0019_30358.jpg	2	1	3	5	3	3	3	3	3	3	3	3	1	1	3	0	1	3	2	3	3	3	3	3	3	3	0	0
Chestnut_Sided_Warbler_0013_163749.jpg	1	0	3	5	1	3	3	3	3	4	3	4	1	1	3	3	3	3	2	1	3	0	3	4	3	1	6	6
Downy_Woodpecker_0121_184002.jpg	0	4	3	0	3	4	3	5	3	2	3	4	4	1	3	3	0	3	2	3	3	3	4	1	3	3	7	7
Yellow_Throated_Vireo_0022_795012.jpg	0	0	0	2	0	1	0	0	1	4	0	1	0	4	3	3	3	3	2	1	3	0	1	1	3	3	5	5
Green_Kingfisher_0018_71189.jpg	0	0	3	2	3	2	4	4	4	4	4	4	0	1	2	3	2	3	2	3	3	3	2	1	3	3	2	2
Red_Headed_Woodpecker_0109_183385.jpg	0	1	0	2	3	4	3	3	1	4	1	4	1	1	3	3	1	3	2	1	3	3	4	4	3	1	7	7
Palm_Warbler_0118_170081.jpg	3	4	3	2	2	2	3	2	2	3	2	2	3	3	1	3	2	2	1	3	3	3	2	4	2	2	3	6
Prairie_Warbler_0136_172768.jpg	2	4	3	5	3	1	3	2	1	4	1	1	4	4	1	0	3	3	2	1	3	3	1	4	3	1	6	6
Red_Bellied_Woodpecker_0031_180975.jpg	0	3	4	2	3	4	3	2	4	2	4	4	2	1	4	3	1	3	2	1	3	3	4	1	3	4	7	7
Kentucky_Warbler_0012_795875.jpg	1	0	1	5	1	1	1	0	1	3	1	1	0	1	1	0	3	3	2	2	1	1	1	1	3	3	6	6
Red_Cockaded_Woodpecker_0055_182520.jpg	0	2	3	5	3	3	0	3	4	2	3	3	1	1	3	3	1	3	2	3	3	3	3	1	3	3	7	7
House_Sparrow_0083_111470.jpg	1	0	3	2	3	4	3	3	3	1	3	4	4	0	4	3	3	3	2	3	3	0	3	4	3	3	3	3
Warbling_Vireo_0091_158419.jpg	5	1	3	5	3	1	1	3	4	1	2	1	1	1	3	3	3	2	2	3	2	2	4	1	3	2	5	5
Slaty_Backed_Gull_0051_796031.jpg	0	4	3	1	3	4	3	4	4	4	4	4	4	1	3	2	1	1	2	4	3	3	4	1	3	4	1	1
Least_Tern_0109_154127.jpg	2	2	2	5	2	4	4	5	4	2	4	4	4	1	4	1	3	3	2	2	2	2	4	1	3	2	4	4
Marsh_Wren_0044_188270.jpg	0	4	0	5	3	4	3	0	4	4	3	2	3	1	3	2	3	3	2	3	3	3	4	1	3	3	8	8
Canada_Warbler_0120_162415.jpg	2	1	3	2	3	1	3	5	1	1	1	1	1	4	3	3	3	3	2	3	3	3	1	4	3	3	6	6
Vermilion_Flycatcher_0026_42375.jpg	3	1	3	2	3	1	3	3	1	1	3	1	1	1	3	3	3	3	1	1	1	3	1	1	3	1	0	0
Artic_Tern_0014_141716.jpg	4	1	3	5	3	3	3	3	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	4	4
Yellow_Bellied_Flycatcher_0018_795494.jpg	0	0	0	5	3	1	3	3	3	3	0	1	3	1	1	3	1	3	2	2	3	0	3	1	3	2	0	0
Caspian_Tern_0114_145612.jpg	2	0	0	2	4	4	0	0	4	1	4	4	0	1	4	3	1	2	2	3	4	0	3	1	3	3	4	4
House_Wren_0012_187973.jpg	0	3	0	2	3	3	0	0	2	3	3	3	0	1	3	3	1	3	2	0	3	0	3	1	3	3	8	8
White_Crowned_Sparrow_0127_126923.jpg	3	3	2	2	3	2	3	3	3	3	3	2	3	1	3	2	3	2	2	3	3	3	2	1	3	3	3	3
Scissor_Tailed_Flycatcher_0058_41948.jpg	5	0	2	5	2	3	3	3	3	0	3	0	0	0	2	3	3	4	2	3	3	0	3	0	3	2	0	0
Pileated_Woodpecker_0093_180205.jpg	2	1	3	2	3	3	3	5	3	1	3	3	1	1	3	3	1	3	3	1	3	3	3	1	3	3	7	7
Blue_Headed_Vireo_0107_156111.jpg	0	0	0	5	3	1	1	0	4	4	3	1	4	1	1	3	3	3	2	3	1	1	1	4	3	4	5	5
Vermilion_Flycatcher_0065_42467.jpg	0	0	0	2	3	1	0	0	1	1	3	1	0	1	1	3	3	3	2	1	3	0	1	1	3	1	0	0
Common_Tern_0044_148680.jpg	1	4	3	2	3	4	3	5	4	4	4	4	4	1	3	2	1	3	3	3	3	3	4	1	3	3	4	4
Black_Capped_Vireo_0020_797461.jpg	0	3	0	5	0	4	3	2	4	1	4	4	1	1	3	3	3	3	3	3	3	3	4	1	3	4	5	5
Red_Eyed_Vireo_0032_156897.jpg	2	4	2	5	2	4	4	2	4	4	2	4	4	1	3	3	1	3	2	3	3	3	4	1	3	3	0	5
Black_Tern_0090_143880.jpg	3	4	3	5	3	3	3	3	4	4	4	3	4	4	3	3	1	3	2	3	3	3	3	4	3	3	4	4
Caspian_Tern_0120_145650.jpg	2	0	0	2	0	4	3	6	4	0	3	4	4	1	3	0	1	1	2	3	3	0	4	1	3	3	4	4
Winter_Wren_0090_190104.jpg	4	0	0	5	2	2	0	3	2	3	2	2	3	1	2	2	3	2	2	2	2	2	2	1	3	2	8	8
Glaucous_Winged_Gull_0032_44594.jpg	1	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	1	1
Red_Cockaded_Woodpecker_0063_794726.jpg	2	3	3	5	3	3	3	0	2	3	3	3	2	2	3	3	1	3	2	3	3	3	3	2	3	3	7	7
Common_Tern_0040_147973.jpg	1	1	4	2	4	4	4	5	4	1	3	4	1	1	4	1	1	3	2	3	4	4	4	1	3	3	4	4
Glaucous_Winged_Gull_0086_44268.jpg	1	0	0	5	0	3	3	4	2	0	2	2	2	1	3	3	1	2	2	0	3	0	2	1	3	0	1	1
California_Gull_0028_40666.jpg	0	4	3	3	3	4	0	5	4	1	4	4	4	1	4	2	1	1	3	4	3	3	4	1	0	4	1	1
Prothonotary_Warbler_0097_174554.jpg	0	4	0	5	3	1	3	3	1	1	1	1	4	1	1	3	1	3	2	1	3	3	1	1	3	1	6	6
Swainson_Warbler_0041_794893.jpg	2	1	3	2	3	0	0	3	0	1	3	0	1	0	3	0	1	3	2	3	3	3	0	0	3	3	0	6
Chipping_Sparrow_0042_107791.jpg	0	3	0	5	3	4	0	0	4	2	0	4	0	1	3	2	3	1	2	3	3	3	4	4	3	3	3	3
Worm_Eating_Warbler_0036_795573.jpg	0	1	2	5	2	1	2	6	1	1	1	1	4	1	1	2	3	2	2	1	2	2	1	1	3	1	6	6
Seaside_Sparrow_0031_796526.jpg	1	3	1	1	1	1	1	2	1	2	1	1	2	3	1	1	3	1	2	1	1	1	1	3	1	1	3	3
Winter_Wren_0050_189514.jpg	1	2	2	5	3	2	0	5	2	2	3	3	3	2	3	2	2	3	2	3	2	3	3	2	3	3	8	8
Swainson_Warbler_0003_794866.jpg	0	0	0	2	0	4	0	0	4	1	2	4	0	1	3	3	3	3	2	3	3	0	4	1	3	3	6	6
Least_Tern_0060_153190.jpg	0	1	3	1	3	4	3	3	4	1	3	4	4	1	4	1	3	1	2	3	3	0	4	1	3	4	4	4
Tree_Sparrow_0080_124120.jpg	0	0	3	2	3	3	0	5	2	4	3	3	4	1	3	3	3	3	2	2	3	0	3	4	3	2	3	3
Least_Flycatcher_0017_30460.jpg	1	1	4	5	4	4	0	5	4	3	4	4	1	1	4	3	3	3	2	4	3	4	4	1	3	4	0	0
Kentucky_Warbler_0076_795907.jpg	1	1	2	5	2	1	2	5	1	1	2	1	1	1	1	0	3	3	2	2	2	2	1	1	3	2	6	6
Western_Gull_0116_54037.jpg	0	4	3	1	3	4	3	5	4	4	4	4	4	1	3	2	1	1	3	4	3	3	4	1	1	4	1	1
Belted_Kingfisher_0099_70449.jpg	0	1	3	2	3	4	3	0	4	1	3	4	4	4	3	0	1	3	2	3	3	3	3	1	3	3	2	2
Downy_Woodpecker_0073_184430.jpg	0	4	0	5	3	4	0	0	4	2	3	4	0	1	3	4	3	3	2	3	3	3	4	1	3	3	7	7
Red_Eyed_Vireo_0111_157030.jpg	1	3	3	2	3	3	3	3	3	3	3	3	3	1	3	3	1	3	3	3	3	3	3	1	3	3	5	5
Clay_Colored_Sparrow_0104_110699.jpg	1	4	0	2	3	4	4	2	4	4	4	4	4	1	4	1	3	1	2	3	3	3	4	1	3	3	3	3
Scissor_Tailed_Flycatcher_0085_41830.jpg	1	1	3	5	3	4	3	5	4	4	4	4	4	1	3	3	3	3	2	4	3	3	4	1	3	4	0	0
Great_Crested_Flycatcher_0031_29825.jpg	0	0	0	5	0	1	1	4	3	2	3	3	0	4	3	3	1	3	3	3	3	0	3	4	3	3	0	0
Chestnut_Sided_Warbler_0034_163911.jpg	2	4	3	5	1	4	3	5	4	4	3	4	1	1	3	3	3	3	2	1	3	3	4	1	3	1	6	6
Warbling_Vireo_0132_158420.jpg	2	0	0	5	0	2	0	0	2	0	0	2	0	1	3	3	3	3	2	3	0	0	2	1	3	3	5	5
Great_Crested_Flycatcher_0044_29995.jpg	1	0	3	5	3	3	3	3	3	4	0	1	4	1	3	3	1	3	2	3	3	0	3	4	3	3	0	0
Caspian_Tern_0117_146009.jpg	4	1	3	2	3	4	4	5	4	1	3	4	1	1	4	0	1	1	2	3	3	3	4	1	3	3	4	4
Prothonotary_Warbler_0079_173899.jpg	1	4	3	5	3	3	3	2	1	4	3	3	1	4	3	3	1	3	2	3	3	3	1	1	3	3	6	6
Great_Crested_Flycatcher_0040_29447.jpg	1	4	3	5	3	1	3	2	3	3	3	1	1	1	3	3	1	3	2	3	3	3	3	4	3	3	0	0
Yellow_Bellied_Flycatcher_0040_795465.jpg	1	1	3	5	1	1	3	0	1	3	3	1	0	1	1	3	3	2	2	3	3	3	1	1	3	3	0	0
Vesper_Sparrow_0044_125470.jpg	1	3	2	2	2	2	2	3	2	3	2	2	4	1	2	2	3	3	2	2	2	2	2	3	3	2	0	3
Grasshopper_Sparrow_0017_115908.jpg	1	3	3	5	3	2	3	2	2	3	3	2	3	1	3	2	3	3	2	3	3	3	3	3	3	3	3	3
Least_Flycatcher_0011_30222.jpg	1	1	3	5	3	3	0	3	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	0	0
Acadian_Flycatcher_0056_29086.jpg	1	1	2	5	3	1	3	3	2	3	1	0	4	0	3	3	3	3	2	2	3	2	2	1	3	3	0	0
California_Gull_0064_41562.jpg	0	1	0	5	3	3	0	1	3	4	3	3	4	4	3	3	1	2	3	3	3	3	3	1	3	3	1	1
Western_Gull_0024_53631.jpg	0	4	0	1	3	4	3	0	4	4	4	4	4	1	3	2	1	2	3	4	3	3	4	1	3	4	1	1
Least_Flycatcher_0075_30441.jpg	1	1	3	5	3	3	3	5	3	4	3	1	4	4	3	3	0	3	2	3	3	3	1	4	3	3	0	0
Scissor_Tailed_Flycatcher_0035_42025.jpg	0	0	3	5	0	4	3	5	4	1	4	4	1	1	4	3	3	3	2	4	3	0	4	1	3	4	0	0
Swainson_Warbler_0017_174685.jpg	0	1	3	5	3	2	2	5	2	1	3	2	1	3	3	2	1	3	2	2	3	3	3	1	3	3	6	6
Olive_Sided_Flycatcher_0046_30529.jpg	1	4	3	2	3	3	3	6	3	0	3	3	2	1	3	3	1	3	2	3	0	3	3	1	3	0	0	0
Nelson_Sharp_Tailed_Sparrow_0052_796903.jpg	2	4	0	5	3	4	0	3	4	0	3	4	0	0	3	3	3	3	2	3	2	3	2	0	3	2	3	3
White_Eyed_Vireo_0026_158963.jpg	2	1	2	5	2	2	2	3	2	1	2	2	1	1	2	3	3	3	2	2	2	2	2	1	3	2	5	5
Forsters_Tern_0059_151269.jpg	0	0	3	2	3	3	3	1	3	4	4	3	3	4	3	2	1	3	2	3	3	0	4	1	3	4	4	4
Green_Kingfisher_0063_71345.jpg	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	3	2	0	0	0	0	0	0	0	2	2
California_Gull_0091_41276.jpg	0	1	3	3	3	4	3	5	4	1	4	4	1	1	3	2	1	1	3	4	3	3	4	1	3	4	1	1
Downy_Woodpecker_0036_184048.jpg	0	4	3	2	3	4	3	0	4	2	3	4	1	1	3	2	2	3	2	3	3	3	4	1	3	4	7	7
Olive_Sided_Flycatcher_0043_30632.jpg	1	1	3	2	3	3	3	3	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	0	0
Black_Capped_Vireo_0010_155832.jpg	2	0	0	5	0	1	0	0	4	4	3	4	0	1	1	3	3	3	2	3	1	0	1	4	2	3	5	5
House_Sparrow_0028_113217.jpg	4	3	3	2	3	3	3	3	4	3	3	3	3	3	3	3	3	3	2	3	3	3	4	3	3	3	3	3
Winter_Wren_0083_190025.jpg	2	3	3	5	3	2	3	5	2	3	2	2	2	2	3	3	3	2	2	3	3	3	2	2	3	3	8	8
Bewick_Wren_0124_184771.jpg	0	1	3	5	3	3	0	3	2	1	3	2	3	1	3	3	3	2	2	3	3	3	2	1	3	0	8	8
Red_Headed_Woodpecker_0071_183132.jpg	3	0	0	2	3	4	0	0	3	4	3	4	0	1	3	0	1	3	3	3	3	0	3	1	3	3	7	7
American_Three_Toed_Woodpecker_0038_796182.jpg	0	1	3	2	3	4	0	5	4	1	3	0	2	0	3	3	1	3	2	3	3	3	4	1	1	3	7	7
White_Eyed_Vireo_0001_159237.jpg	1	4	3	2	3	3	0	3	3	3	3	3	3	4	3	3	3	3	2	3	3	3	3	1	3	3	5	5
Caspian_Tern_0006_145594.jpg	1	1	0	2	3	4	4	0	4	4	3	4	1	1	4	3	1	1	3	3	3	4	4	1	3	3	4	4
Yellow_Throated_Vireo_0007_794972.jpg	0	0	0	5	3	1	3	5	1	2	1	1	2	4	3	3	3	3	2	1	3	0	1	1	3	1	5	5
Caspian_Tern_0013_145553.jpg	5	0	0	2	4	0	0	0	4	4	3	0	0	0	4	0	0	1	1	3	3	0	3	0	0	3	4	4
Least_Flycatcher_0058_30143.jpg	1	3	3	5	3	0	3	3	3	4	3	0	4	0	3	3	3	2	2	3	3	3	0	0	3	2	0	0
Common_Tern_0012_148477.jpg	1	1	3	2	3	3	3	5	4	4	3	3	4	1	3	1	1	2	2	3	3	3	4	1	3	3	4	4
Fox_Sparrow_0111_114527.jpg	1	1	3	2	3	3	0	2	3	4	3	3	4	2	3	2	3	2	2	3	3	3	3	2	3	3	3	3
Red_Eyed_Vireo_0096_157013.jpg	2	1	2	5	2	2	2	5	4	1	2	4	4	1	2	1	3	3	2	2	2	2	4	1	3	2	5	5
Black_Tern_0024_144039.jpg	2	1	3	5	3	3	3	3	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	4	3	3	4	4
Belted_Kingfisher_0011_70923.jpg	1	1	3	2	3	4	3	3	4	1	3	4	1	1	3	3	1	3	2	3	3	3	3	1	2	3	2	2
Tree_Sparrow_0129_124960.jpg	1	1	3	2	4	4	3	3	4	1	3	4	1	1	4	3	3	2	2	3	4	4	4	1	3	4	3	3
Red_Cockaded_Woodpecker_0057_794725.jpg	0	2	0	2	3	3	3	0	3	2	3	3	3	3	3	3	1	3	2	3	3	3	3	3	3	3	7	7
Caspian_Tern_0109_145948.jpg	3	0	0	2	0	4	3	4	4	4	4	4	4	1	3	0	1	3	3	3	3	0	4	1	3	3	4	4
Forsters_Tern_0064_152047.jpg	2	1	3	2	3	3	3	5	4	1	3	4	1	1	3	2	1	2	3	3	3	3	4	1	3	3	4	4
Olive_Sided_Flycatcher_0049_796889.jpg	0	0	0	5	0	3	0	1	3	0	0	3	0	3	1	0	3	0	2	0	0	0	3	3	3	0	0	0
Tennessee_Warbler_0052_175089.jpg	2	1	2	5	3	3	0	5	3	1	3	2	0	1	2	2	3	3	2	3	2	3	3	1	3	3	6	6
Acadian_Flycatcher_0046_795596.jpg	3	0	0	5	0	3	3	2	3	1	3	3	1	1	3	0	3	3	2	3	3	0	3	1	3	3	0	0
Ivory_Gull_0005_49021.jpg	1	1	3	5	4	4	3	3	4	1	4	4	1	1	3	3	3	3	2	4	3	4	4	1	3	4	1	1
Clay_Colored_Sparrow_0048_110653.jpg	1	1	2	2	2	4	2	3	4	3	2	4	1	1	4	2	3	2	2	2	3	2	4	1	3	2	3	3
Red_Headed_Woodpecker_0005_183414.jpg	0	4	0	2	3	4	3	0	1	4	1	4	4	1	4	3	1	3	2	1	3	0	4	4	3	1	7	7
White_Crowned_Sparrow_0076_127604.jpg	3	1	3	2	2	2	3	6	3	1	2	2	4	1	3	3	3	3	2	3	3	3	2	1	3	2	3	3
Western_Gull_0143_54909.jpg	3	4	3	5	3	0	3	5	4	1	4	0	1	0	3	2	3	1	3	4	3	3	4	1	0	4	1	1
Downy_Woodpecker_0102_184263.jpg	0	4	3	2	3	4	3	3	4	2	3	4	4	1	3	3	3	3	2	3	3	3	3	3	3	3	7	7
Artic_Tern_0032_141313.jpg	0	1	3	5	3	3	4	0	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	4	4
Forsters_Tern_0070_152107.jpg	5	0	0	2	0	4	3	1	4	0	3	4	4	1	4	3	1	2	3	3	4	0	4	1	3	3	4	4
Red_Eyed_Vireo_0074_157170.jpg	3	0	0	1	0	1	0	0	1	3	0	1	0	1	1	3	1	2	2	3	3	0	1	1	3	3	5	5
Vesper_Sparrow_0047_125788.jpg	2	3	3	5	3	2	3	2	2	3	2	3	3	4	2	2	3	2	2	2	3	3	3	3	3	2	3	3
Marsh_Wren_0008_188533.jpg	1	4	4	5	3	3	3	2	3	4	3	3	2	4	3	3	1	2	2	3	3	3	3	4	3	4	8	8
Black_Throated_Blue_Warbler_0054_161158.jpg	0	3	0	5	3	4	3	3	3	3	3	4	3	1	3	2	3	3	2	3	3	3	4	1	3	3	6	6
Pileated_Woodpecker_0039_180012.jpg	0	1	3	2	3	3	3	3	3	1	3	3	1	1	3	3	1	3	3	1	3	3	3	4	3	3	7	7
Caspian_Tern_0059_145582.jpg	2	0	4	1	0	4	4	1	4	1	3	4	1	1	4	1	1	1	3	1	4	0	4	1	3	3	4	4
Warbling_Vireo_0036_158268.jpg	1	3	3	5	3	4	3	3	4	3	3	4	3	1	3	3	3	3	2	3	3	3	4	1	3	3	5	5
Downy_Woodpecker_0096_184532.jpg	2	3	0	2	3	0	3	3	3	2	3	0	4	0	3	3	1	3	2	3	3	3	0	0	3	3	7	7
House_Wren_0025_187160.jpg	5	1	3	5	3	3	3	1	3	3	3	3	2	1	3	3	1	3	3	3	3	3	3	1	3	3	8	8
Le_Conte_Sparrow_0032_795186.jpg	3	4	3	2	3	4	2	3	2	3	3	4	1	4	3	2	3	3	2	3	3	3	4	4	3	3	3	3
Glaucous_Winged_Gull_0118_2081.jpg	0	0	0	1	0	4	0	0	2	0	2	4	0	3	4	0	1	4	3	3	0	0	4	3	3	2	4	1
Ring_Billed_Gull_0003_51480.jpg	0	1	3	3	3	4	3	6	4	1	4	4	2	1	3	1	1	1	3	4	3	4	4	1	3	4	1	1
Great_Crested_Flycatcher_0070_29455.jpg	2	4	3	2	3	3	3	3	3	4	3	3	4	4	3	3	1	3	2	3	3	3	3	1	3	3	0	0
Clay_Colored_Sparrow_0054_110948.jpg	2	4	3	2	3	4	3	6	3	3	3	4	3	1	3	2	3	2	2	3	3	3	4	1	3	3	3	3
Elegant_Tern_0058_150853.jpg	2	1	3	2	3	3	3	3	4	1	4	0	4	0	3	3	1	2	3	3	3	3	4	1	3	3	4	4
Winter_Wren_0129_189843.jpg	0	0	0	5	3	3	0	2	0	2	3	3	2	3	3	3	3	3	2	3	3	3	0	0	3	3	8	8
