,img_name,h_bar,v_bar,circle,triangle,y,circle_hn,h_bar_hn,triangle_hn,v_bar_hn,y_hat
5374,img_5374.png,0,1,0,0,0,0,0,0,1,1
5375,img_5375.png,0,1,0,0,0,0,0,0,1,1
5376,img_5376.png,1,0,0,1,0,0,1,0,0,0
5377,img_5377.png,0,1,1,0,1,1,0,0,1,1
5378,img_5378.png,0,1,0,0,1,0,0,0,1,1
5379,img_5379.png,0,1,0,0,1,0,0,0,1,1
5380,img_5380.png,0,1,0,0,1,0,0,0,1,1
5381,img_5381.png,0,1,0,0,1,0,0,0,1,1
5382,img_5382.png,1,1,1,1,1,1,1,1,1,1
5383,img_5383.png,0,0,0,0,0,0,0,0,0,0
5384,img_5384.png,0,1,0,0,1,0,0,0,1,1
5385,img_5385.png,1,1,0,0,1,0,1,0,1,1
5386,img_5386.png,0,0,0,0,0,0,0,0,0,0
5387,img_5387.png,0,1,0,0,1,0,0,0,1,1
5388,img_5388.png,0,1,0,1,0,0,0,0,1,1
5389,img_5389.png,0,1,0,0,1,0,0,0,1,1
5390,img_5390.png,0,1,0,1,1,0,0,1,1,1
5391,img_5391.png,0,0,0,0,0,0,0,0,0,0
5392,img_5392.png,0,1,0,0,0,0,0,0,1,1
5393,img_5393.png,0,1,1,0,1,1,0,0,1,1
5394,img_5394.png,0,1,0,0,0,0,0,0,1,1
5395,img_5395.png,1,1,0,1,1,0,1,1,1,1
5396,img_5396.png,0,1,1,0,0,1,0,0,1,1
5397,img_5397.png,1,1,0,0,0,0,1,0,1,1
5398,img_5398.png,0,1,0,0,0,0,0,0,1,1
5399,img_5399.png,0,1,1,0,0,1,0,0,1,1
5400,img_5400.png,0,1,0,0,0,0,0,0,1,1
5401,img_5401.png,0,0,0,0,1,0,0,0,0,0
5402,img_5402.png,0,1,0,0,1,0,0,0,1,1
5403,img_5403.png,0,1,1,1,1,1,0,1,1,1
5404,img_5404.png,0,1,0,0,1,0,0,1,1,1
5405,img_5405.png,0,1,0,0,0,0,0,0,1,1
5406,img_5406.png,1,1,0,1,1,0,1,1,1,1
5407,img_5407.png,0,1,1,0,1,1,0,0,1,1
5408,img_5408.png,0,1,0,0,1,0,0,0,1,1
5409,img_5409.png,0,1,1,0,1,1,0,1,1,1
5410,img_5410.png,1,1,1,1,1,1,1,1,1,1
5411,img_5411.png,1,0,0,1,1,0,1,1,0,0
5412,img_5412.png,0,1,0,0,0,0,0,0,1,1
5413,img_5413.png,1,1,0,0,1,0,1,0,1,1
5414,img_5414.png,0,1,0,0,0,0,0,0,1,1
5415,img_5415.png,0,0,1,0,1,1,0,0,0,0
5416,img_5416.png,0,0,0,0,0,0,0,0,0,0
5417,img_5417.png,0,0,1,0,0,1,0,0,0,0
5418,img_5418.png,0,1,1,1,1,1,0,1,1,1
5419,img_5419.png,1,0,0,1,0,0,1,0,0,0
5420,img_5420.png,0,1,0,0,0,0,0,0,1,1
5421,img_5421.png,0,1,0,0,1,0,0,0,1,1
5422,img_5422.png,1,0,0,1,0,0,1,1,0,0
5423,img_5423.png,0,1,0,0,0,0,0,0,1,1
5424,img_5424.png,0,1,0,0,1,0,0,0,1,1
5425,img_5425.png,1,0,0,1,1,0,1,1,0,0
5426,img_5426.png,0,1,0,0,1,0,0,0,1,1
5427,img_5427.png,0,1,0,0,0,0,0,0,1,1
5428,img_5428.png,0,1,0,0,0,0,0,0,1,1
5429,img_5429.png,0,1,0,0,0,0,0,0,1,1
5430,img_5430.png,1,0,0,0,0,0,1,0,0,0
5431,img_5431.png,0,0,0,0,0,0,0,0,0,0
5432,img_5432.png,0,1,0,0,1,0,0,0,1,1
5433,img_5433.png,0,1,0,0,1,0,0,0,1,1
5434,img_5434.png,1,1,0,1,1,0,1,1,1,1
5435,img_5435.png,0,0,0,1,0,0,0,1,0,0
5436,img_5436.png,0,1,0,1,1,0,0,1,1,1
5437,img_5437.png,0,1,0,0,1,0,0,0,1,1
5438,img_5438.png,0,1,0,1,0,0,0,1,1,1
5439,img_5439.png,0,1,0,1,1,0,0,0,1,1
5440,img_5440.png,0,1,1,1,1,1,0,1,1,1
5441,img_5441.png,1,1,0,1,1,0,1,1,1,1
5442,img_5442.png,1,0,0,0,0,0,1,0,0,0
5443,img_5443.png,1,1,0,1,0,0,1,1,1,1
5444,img_5444.png,0,1,1,0,1,1,0,0,1,1
5445,img_5445.png,0,1,1,0,1,1,0,0,1,1
5446,img_5446.png,0,1,1,1,1,1,0,1,1,1
5447,img_5447.png,0,1,1,0,0,1,0,0,1,1
5448,img_5448.png,1,1,0,0,0,0,1,0,1,1
5449,img_5449.png,1,1,1,0,1,1,1,0,1,1
5450,img_5450.png,0,0,0,0,0,0,0,0,0,0
5451,img_5451.png,0,1,1,0,1,1,0,0,1,1
5452,img_5452.png,0,1,1,1,0,1,0,1,1,1
5453,img_5453.png,0,1,0,0,1,0,0,0,1,1
5454,img_5454.png,0,1,0,0,1,0,0,0,1,1
5455,img_5455.png,0,1,0,0,1,0,0,0,1,1
5456,img_5456.png,0,1,1,0,1,1,0,0,1,1
5457,img_5457.png,0,1,0,0,0,0,0,0,1,1
5458,img_5458.png,1,0,0,1,0,0,1,1,0,0
5459,img_5459.png,0,1,1,0,0,1,0,0,1,1
5460,img_5460.png,1,1,0,1,1,0,1,1,1,1
5461,img_5461.png,0,1,0,0,0,0,0,0,1,1
5462,img_5462.png,0,1,0,0,0,0,0,0,1,1
5463,img_5463.png,1,1,1,1,0,1,1,0,1,1
5464,img_5464.png,0,0,0,1,0,0,0,1,0,0
5465,img_5465.png,0,1,0,0,0,0,0,0,1,1
5466,img_5466.png,0,1,1,0,1,1,0,0,1,1
5467,img_5467.png,0,0,0,0,0,0,0,0,0,0
5468,img_5468.png,0,0,0,0,0,0,0,0,0,0
5469,img_5469.png,0,1,0,1,0,0,0,1,1,1
5470,img_5470.png,0,0,0,0,1,0,0,0,0,0
5471,img_5471.png,0,0,0,0,0,0,0,0,0,0
5472,img_5472.png,1,1,0,1,1,0,1,1,1,1
5473,img_5473.png,0,1,0,0,1,0,0,0,1,1
5474,img_5474.png,1,0,0,1,0,0,1,1,0,0
5475,img_5475.png,0,1,0,1,0,0,0,0,1,1
5476,img_5476.png,0,1,0,0,1,0,0,0,1,1
5477,img_5477.png,0,1,1,0,1,1,0,0,1,1
5478,img_5478.png,0,1,0,0,1,0,0,0,1,1
5479,img_5479.png,1,1,0,0,1,0,1,0,1,1
5480,img_5480.png,0,1,0,0,0,0,0,0,1,1
5481,img_5481.png,1,1,0,1,1,0,1,1,1,1
5482,img_5482.png,0,0,0,0,0,0,0,0,0,0
5483,img_5483.png,1,1,0,1,1,0,1,1,1,1
5484,img_5484.png,0,1,1,1,1,1,0,0,1,1
5485,img_5485.png,0,0,0,0,0,0,0,0,0,0
5486,img_5486.png,0,0,0,0,1,0,0,0,0,0
5487,img_5487.png,1,1,1,1,1,1,1,1,1,1
5488,img_5488.png,1,0,0,1,0,0,1,1,0,0
5489,img_5489.png,0,0,1,0,0,1,0,0,0,0
5490,img_5490.png,1,1,0,1,1,0,1,1,1,1
5491,img_5491.png,0,1,0,0,1,0,0,0,1,1
5492,img_5492.png,1,0,0,1,0,0,1,0,0,0
5493,img_5493.png,1,1,0,1,0,0,1,1,1,1
5494,img_5494.png,0,1,0,0,0,0,0,0,1,1
5495,img_5495.png,1,0,0,1,0,0,1,1,0,0
5496,img_5496.png,0,1,0,0,0,0,0,0,1,1
5497,img_5497.png,0,1,0,0,0,0,0,0,1,1
5498,img_5498.png,0,0,0,0,0,0,0,0,0,0
5499,img_5499.png,0,1,0,1,0,0,0,0,1,1
5500,img_5500.png,0,1,0,0,0,0,0,0,1,1
5501,img_5501.png,1,0,0,0,1,0,1,0,0,0
5502,img_5502.png,1,1,0,1,1,0,1,1,1,1
5503,img_5503.png,1,0,0,1,0,0,1,0,0,0
5504,img_5504.png,0,0,1,0,0,1,0,0,0,0
5505,img_5505.png,0,1,0,0,1,0,0,0,1,1
5506,img_5506.png,0,1,0,0,0,0,0,0,1,1
5507,img_5507.png,1,1,0,0,1,0,1,0,1,1
5508,img_5508.png,1,0,0,1,1,0,1,1,0,0
5509,img_5509.png,0,1,1,0,1,1,0,0,1,1
5510,img_5510.png,0,0,0,0,0,0,0,0,0,0
5511,img_5511.png,0,0,0,0,0,0,0,0,0,0
5512,img_5512.png,0,1,1,1,0,1,0,1,1,1
5513,img_5513.png,0,1,0,0,1,0,0,0,1,1
5514,img_5514.png,1,0,1,1,1,1,1,1,0,0
5515,img_5515.png,1,1,0,1,0,0,1,0,1,1
5516,img_5516.png,0,1,0,1,1,0,0,0,1,1
5517,img_5517.png,0,1,1,1,1,1,0,0,1,1
5518,img_5518.png,1,1,0,0,1,0,1,0,1,1
5519,img_5519.png,0,0,0,1,0,0,0,1,0,0
5520,img_5520.png,0,1,0,0,0,0,0,0,1,1
5521,img_5521.png,0,1,0,0,1,0,0,0,1,1
5522,img_5522.png,0,0,0,0,0,0,0,0,0,0
5523,img_5523.png,1,0,1,1,0,1,1,1,0,0
5524,img_5524.png,0,1,1,1,0,1,0,0,1,1
5525,img_5525.png,1,0,1,1,0,1,1,1,0,0
5526,img_5526.png,0,1,0,0,0,0,0,0,1,1
5527,img_5527.png,1,1,0,0,1,0,1,0,1,1
5528,img_5528.png,1,0,0,1,0,0,1,1,0,0
5529,img_5529.png,0,0,0,0,0,0,0,0,0,0
5530,img_5530.png,1,1,0,0,1,0,1,0,1,1
5531,img_5531.png,1,0,1,1,1,1,1,1,0,0
5532,img_5532.png,0,1,0,1,1,0,0,1,1,1
5533,img_5533.png,0,1,1,1,1,1,0,0,1,1
5534,img_5534.png,1,0,0,1,1,0,1,1,0,0
5535,img_5535.png,0,1,1,0,0,1,0,0,1,1
5536,img_5536.png,1,1,0,0,1,0,1,0,1,1
5537,img_5537.png,1,1,0,1,1,0,1,1,1,1
5538,img_5538.png,0,1,0,0,1,0,0,0,1,1
5539,img_5539.png,0,1,0,0,1,0,0,0,1,1
5540,img_5540.png,0,1,0,0,1,0,0,0,1,1
5541,img_5541.png,0,0,1,0,0,1,0,0,0,0
5542,img_5542.png,0,1,1,1,0,1,0,1,1,1
5543,img_5543.png,1,0,0,1,1,0,1,1,0,0
5544,img_5544.png,1,0,0,0,1,0,1,0,0,0
5545,img_5545.png,0,0,1,0,0,1,0,0,0,0
5546,img_5546.png,0,0,0,0,0,0,0,0,0,0
5547,img_5547.png,0,1,1,0,0,1,0,0,1,1
5548,img_5548.png,1,1,0,0,1,0,1,0,1,1
5549,img_5549.png,0,1,0,0,0,0,0,0,1,1
5550,img_5550.png,0,1,0,0,1,0,0,0,1,1
5551,img_5551.png,1,1,1,1,1,1,1,1,1,1
5552,img_5552.png,0,1,0,0,0,0,0,0,1,1
5553,img_5553.png,0,1,1,0,1,1,0,0,1,1
5554,img_5554.png,0,1,0,0,0,0,0,0,1,1
5555,img_5555.png,0,1,0,0,0,0,0,0,1,1
5556,img_5556.png,0,1,0,0,0,0,0,0,1,1
5557,img_5557.png,1,0,0,1,1,0,1,1,0,0
5558,img_5558.png,0,1,1,0,1,1,0,0,1,1
5559,img_5559.png,0,1,0,0,0,0,0,0,1,1
5560,img_5560.png,1,0,0,1,0,0,1,1,0,0
5561,img_5561.png,0,1,1,0,1,1,0,0,1,1
5562,img_5562.png,0,1,1,1,0,1,0,0,1,1
5563,img_5563.png,1,1,0,0,1,0,1,0,1,1
5564,img_5564.png,0,1,1,1,1,1,0,1,1,1
5565,img_5565.png,1,1,0,0,1,0,1,0,1,1
5566,img_5566.png,0,0,0,0,0,0,0,0,0,0
5567,img_5567.png,1,0,1,1,0,1,1,1,0,0
5568,img_5568.png,0,1,0,0,1,0,0,0,1,1
5569,img_5569.png,1,0,1,1,0,1,1,1,0,0
5570,img_5570.png,1,1,0,0,1,0,1,0,1,1
5571,img_5571.png,1,0,0,1,1,0,1,1,0,0
5572,img_5572.png,0,1,0,0,1,0,0,0,1,1
5573,img_5573.png,0,0,0,1,0,0,0,1,0,0
5574,img_5574.png,1,0,0,1,1,0,1,1,0,0
5575,img_5575.png,1,0,1,0,0,1,1,0,0,0
5576,img_5576.png,0,0,0,1,0,0,0,1,0,0
5577,img_5577.png,0,0,0,0,0,0,0,0,0,0
5578,img_5578.png,0,0,0,0,0,0,0,0,0,0
5579,img_5579.png,0,1,0,0,0,0,0,0,1,1
5580,img_5580.png,0,1,0,0,0,0,0,0,1,1
5581,img_5581.png,0,1,0,0,0,0,0,0,1,1
5582,img_5582.png,0,1,0,0,0,0,0,0,1,1
5583,img_5583.png,0,1,0,0,1,0,0,0,1,1
5584,img_5584.png,1,1,0,1,1,0,1,1,1,1
5585,img_5585.png,1,1,0,0,1,0,1,0,1,1
5586,img_5586.png,0,0,1,0,1,1,0,0,0,0
5587,img_5587.png,1,0,0,1,0,0,1,1,0,0
5588,img_5588.png,0,0,1,0,0,1,0,0,0,0
5589,img_5589.png,0,1,0,0,1,0,0,0,1,1
5590,img_5590.png,0,1,0,0,1,0,0,0,1,1
5591,img_5591.png,0,0,0,0,0,0,0,0,0,0
5592,img_5592.png,0,1,0,1,1,0,0,1,1,1
5593,img_5593.png,1,1,0,1,1,0,1,1,1,1
5594,img_5594.png,0,1,0,0,1,0,0,0,1,1
5595,img_5595.png,0,1,0,0,0,0,0,0,1,1
5596,img_5596.png,0,1,0,0,1,0,0,0,1,1
5597,img_5597.png,0,1,0,0,0,0,0,0,1,1
5598,img_5598.png,0,1,1,0,0,1,0,0,1,1
5599,img_5599.png,1,1,0,0,1,0,1,0,1,1
5600,img_5600.png,0,1,0,0,1,0,0,0,1,1
5601,img_5601.png,1,1,1,1,1,1,1,1,1,1
5602,img_5602.png,1,1,0,0,1,0,1,0,1,1
5603,img_5603.png,0,1,0,0,1,0,0,0,1,1
5604,img_5604.png,0,1,0,1,0,0,0,1,1,1
5605,img_5605.png,0,0,0,0,1,0,0,0,0,0
5606,img_5606.png,1,0,0,1,0,0,1,1,0,0
5607,img_5607.png,1,1,0,0,1,0,1,0,1,1
5608,img_5608.png,0,1,1,0,1,1,0,0,1,1
5609,img_5609.png,0,0,0,0,0,0,0,0,0,0
5610,img_5610.png,0,1,0,0,0,0,0,0,1,1
5611,img_5611.png,0,1,0,0,0,0,0,0,1,1
5612,img_5612.png,0,1,0,0,0,0,0,0,1,1
5613,img_5613.png,0,1,0,0,0,0,0,0,1,1
5614,img_5614.png,1,1,0,1,1,0,1,1,1,1
5615,img_5615.png,0,0,0,0,0,0,0,0,0,0
5616,img_5616.png,0,1,0,0,1,0,0,0,1,1
5617,img_5617.png,0,1,0,0,1,0,0,0,1,1
5618,img_5618.png,1,0,1,1,1,1,1,1,0,0
5619,img_5619.png,0,1,0,0,1,0,0,0,1,1
5620,img_5620.png,1,0,0,1,0,0,1,1,0,0
5621,img_5621.png,1,1,0,1,1,0,0,1,1,1
5622,img_5622.png,0,1,0,0,1,0,0,0,1,1
5623,img_5623.png,1,0,1,0,0,1,1,0,0,0
5624,img_5624.png,0,0,0,0,1,0,0,0,0,0
5625,img_5625.png,1,1,0,1,0,0,1,1,1,1
5626,img_5626.png,0,1,1,1,0,1,0,1,1,1
5627,img_5627.png,0,1,1,0,1,1,0,0,1,1
5628,img_5628.png,0,1,0,0,0,0,0,0,1,1
5629,img_5629.png,1,1,1,1,0,1,1,1,1,1
5630,img_5630.png,1,0,1,1,0,1,1,1,0,0
5631,img_5631.png,1,0,0,1,1,0,1,1,0,0
5632,img_5632.png,0,1,1,1,1,1,0,0,1,1
5633,img_5633.png,0,1,1,0,0,1,0,0,1,1
5634,img_5634.png,0,1,0,0,1,0,0,0,1,1
5635,img_5635.png,0,1,0,0,0,0,0,0,1,1
5636,img_5636.png,0,1,1,0,0,1,0,0,1,1
5637,img_5637.png,0,1,0,0,1,0,0,0,1,1
5638,img_5638.png,1,0,1,1,0,1,1,1,0,0
5639,img_5639.png,0,1,1,1,1,1,0,1,1,1
5640,img_5640.png,0,0,0,0,0,0,0,0,0,0
5641,img_5641.png,0,1,1,0,0,1,0,0,1,1
5642,img_5642.png,0,1,1,1,0,1,0,0,1,1
5643,img_5643.png,0,1,1,0,1,1,0,0,1,1
5644,img_5644.png,0,1,0,0,0,0,0,0,1,1
5645,img_5645.png,0,0,0,0,0,0,0,0,0,0
5646,img_5646.png,1,0,0,1,0,0,1,1,0,0
5647,img_5647.png,0,0,0,0,0,0,0,0,0,0
5648,img_5648.png,0,1,0,0,1,0,0,0,1,1
5649,img_5649.png,1,1,0,1,0,0,1,1,1,1
5650,img_5650.png,0,1,1,1,0,1,0,1,1,1
5651,img_5651.png,0,1,0,0,1,0,0,0,1,1
5652,img_5652.png,1,0,0,0,0,0,1,0,0,0
5653,img_5653.png,0,1,0,0,1,0,0,0,1,1
5654,img_5654.png,0,1,0,0,0,0,0,0,1,1
5655,img_5655.png,0,0,1,0,0,1,0,0,0,0
5656,img_5656.png,1,0,1,0,1,1,1,0,0,0
5657,img_5657.png,0,0,1,0,0,1,0,0,0,0
5658,img_5658.png,0,0,0,0,0,0,0,0,0,0
5659,img_5659.png,0,0,0,0,0,0,0,0,0,0
5660,img_5660.png,0,1,0,0,1,0,0,0,1,1
5661,img_5661.png,0,1,0,0,0,0,0,0,1,1
5662,img_5662.png,0,1,0,0,0,0,0,0,1,1
5663,img_5663.png,1,1,0,1,1,0,1,1,1,1
5664,img_5664.png,1,0,0,1,0,0,1,0,0,0
5665,img_5665.png,0,0,0,0,0,0,0,0,0,0
5666,img_5666.png,0,1,1,0,1,1,0,0,1,1
5667,img_5667.png,1,0,1,1,0,1,1,1,0,0
5668,img_5668.png,1,0,0,1,1,0,1,1,0,0
5669,img_5669.png,0,1,0,0,1,0,0,0,1,1
5670,img_5670.png,0,0,0,0,0,0,0,0,0,0
5671,img_5671.png,1,1,0,1,1,0,1,1,1,1
5672,img_5672.png,1,0,0,1,1,0,1,1,0,0
5673,img_5673.png,0,1,0,0,0,0,0,0,1,1
5674,img_5674.png,0,1,1,0,1,1,0,0,1,1
5675,img_5675.png,1,1,0,1,0,0,1,1,1,1
5676,img_5676.png,1,1,0,1,1,0,1,0,1,1
5677,img_5677.png,0,1,0,0,1,0,0,0,1,1
5678,img_5678.png,0,1,0,0,0,0,0,0,1,1
5679,img_5679.png,0,1,0,0,0,1,0,0,1,1
5680,img_5680.png,0,1,0,0,1,0,0,0,1,1
5681,img_5681.png,0,1,0,0,0,0,0,0,1,1
5682,img_5682.png,0,0,1,0,0,1,0,0,0,0
5683,img_5683.png,0,1,1,0,1,1,0,0,1,1
5684,img_5684.png,0,1,0,0,0,0,0,0,1,1
5685,img_5685.png,0,1,1,0,0,1,0,0,1,1
5686,img_5686.png,0,1,0,0,1,0,0,0,1,1
5687,img_5687.png,0,1,1,1,0,1,0,1,1,1
5688,img_5688.png,1,1,1,1,1,1,1,1,1,1
5689,img_5689.png,1,1,0,0,1,0,1,0,1,1
5690,img_5690.png,1,0,0,1,0,0,1,1,0,0
5691,img_5691.png,0,1,1,0,1,1,0,0,1,1
5692,img_5692.png,0,1,1,0,1,1,0,1,1,1
5693,img_5693.png,0,1,0,0,1,0,0,0,1,1
5694,img_5694.png,0,1,0,0,0,0,0,0,1,1
5695,img_5695.png,0,1,0,0,0,0,0,0,1,1
5696,img_5696.png,0,0,0,0,0,0,0,0,0,0
5697,img_5697.png,0,1,0,1,1,0,0,1,1,1
5698,img_5698.png,0,1,1,1,1,1,0,1,1,1
5699,img_5699.png,0,0,0,0,0,0,0,0,0,0
5700,img_5700.png,0,1,0,0,0,0,0,0,1,1
5701,img_5701.png,0,0,0,0,0,0,0,0,0,0
5702,img_5702.png,0,0,0,0,0,0,0,0,0,0
5703,img_5703.png,1,1,0,1,1,0,1,0,1,1
5704,img_5704.png,1,0,1,1,0,1,1,0,0,0
5705,img_5705.png,0,1,0,0,1,0,0,0,1,1
5706,img_5706.png,0,0,1,0,0,1,0,0,0,0
5707,img_5707.png,0,1,0,0,1,0,0,0,1,1
5708,img_5708.png,1,0,0,1,1,0,1,1,0,0
5709,img_5709.png,1,1,0,0,1,0,1,0,1,1
5710,img_5710.png,1,1,0,1,1,0,1,1,1,1
5711,img_5711.png,0,0,0,0,0,0,0,0,0,0
5712,img_5712.png,0,1,0,1,1,0,0,1,1,1
5713,img_5713.png,0,1,0,0,0,0,0,0,1,1
5714,img_5714.png,1,0,0,0,0,0,1,0,0,0
5715,img_5715.png,1,0,0,1,0,0,1,1,0,0
5716,img_5716.png,0,1,0,0,0,0,0,0,1,1
5717,img_5717.png,0,1,0,0,1,0,0,0,1,1
5718,img_5718.png,0,1,0,0,1,0,0,0,1,1
5719,img_5719.png,0,1,0,0,1,0,0,0,1,1
5720,img_5720.png,0,0,0,0,1,0,0,0,0,0
5721,img_5721.png,0,0,1,0,0,1,0,0,0,0
5722,img_5722.png,0,1,1,0,1,1,0,0,1,1
5723,img_5723.png,0,1,0,0,0,0,0,0,1,1
5724,img_5724.png,0,1,0,0,1,0,0,0,1,1
5725,img_5725.png,0,1,0,0,0,0,0,1,1,1
5726,img_5726.png,1,1,0,1,1,0,1,1,1,1
5727,img_5727.png,1,1,0,0,1,0,1,0,1,1
5728,img_5728.png,0,1,0,0,1,0,0,0,1,1
5729,img_5729.png,0,1,0,0,0,0,0,0,1,1
5730,img_5730.png,0,1,0,0,1,0,0,0,1,1
5731,img_5731.png,1,0,1,1,1,1,1,1,0,0
5732,img_5732.png,0,1,0,0,0,0,0,0,1,1
5733,img_5733.png,0,1,0,0,1,0,0,0,1,1
5734,img_5734.png,0,0,0,0,0,0,0,0,0,0
5735,img_5735.png,1,1,0,0,0,0,1,0,1,1
5736,img_5736.png,0,0,1,0,0,1,0,0,0,0
5737,img_5737.png,0,1,0,0,0,0,0,0,1,1
5738,img_5738.png,1,0,0,1,0,0,1,1,0,0
5739,img_5739.png,0,1,1,0,0,1,0,0,1,1
5740,img_5740.png,1,1,1,1,1,1,1,0,1,1
5741,img_5741.png,1,0,0,0,0,0,1,0,0,0
5742,img_5742.png,0,1,0,0,0,0,0,0,1,1
5743,img_5743.png,0,0,0,0,0,0,0,1,0,0
5744,img_5744.png,0,1,0,0,1,0,0,0,1,1
5745,img_5745.png,0,1,0,0,1,0,0,0,1,1
5746,img_5746.png,0,1,1,0,0,1,0,0,1,1
5747,img_5747.png,0,1,0,1,0,0,0,1,1,1
5748,img_5748.png,0,1,0,0,1,0,0,1,1,1
5749,img_5749.png,0,1,0,0,0,0,0,0,1,1
5750,img_5750.png,0,1,0,0,0,0,0,0,1,1
5751,img_5751.png,0,0,0,0,0,0,0,0,0,0
5752,img_5752.png,0,1,0,0,0,0,0,0,1,1
5753,img_5753.png,1,1,0,1,1,0,1,1,1,1
5754,img_5754.png,0,1,0,0,0,0,0,0,1,1
5755,img_5755.png,1,1,0,0,1,0,1,0,1,1
5756,img_5756.png,0,1,0,0,1,0,0,0,1,1
5757,img_5757.png,1,1,0,1,0,0,1,0,1,1
5758,img_5758.png,0,1,0,0,1,0,0,0,1,1
5759,img_5759.png,0,1,0,0,1,0,0,0,1,1
5760,img_5760.png,0,1,1,1,0,1,0,1,1,1
5761,img_5761.png,0,1,0,0,1,0,0,0,1,1
5762,img_5762.png,0,1,1,0,0,1,0,0,1,1
5763,img_5763.png,0,1,0,0,0,0,0,0,1,1
5764,img_5764.png,1,1,0,1,1,0,1,1,1,1
5765,img_5765.png,1,0,1,1,0,1,1,1,0,0
5766,img_5766.png,0,1,1,1,1,1,0,1,1,1
5767,img_5767.png,0,1,0,0,1,0,0,0,1,1
5768,img_5768.png,0,0,0,0,0,0,0,0,0,0
5769,img_5769.png,0,1,0,0,0,0,0,0,1,1
5770,img_5770.png,1,1,0,1,0,0,1,1,1,1
5771,img_5771.png,0,1,0,1,1,0,0,1,1,1
5772,img_5772.png,0,1,1,1,1,1,0,1,1,1
5773,img_5773.png,1,1,0,0,1,0,1,0,1,1
5774,img_5774.png,0,0,1,0,0,1,0,0,0,0
5775,img_5775.png,1,1,1,1,1,1,1,1,1,1
5776,img_5776.png,0,1,0,0,1,0,0,0,1,1
5777,img_5777.png,0,1,0,0,0,0,0,0,1,1
5778,img_5778.png,1,1,0,1,1,0,1,1,1,1
5779,img_5779.png,0,0,1,0,0,1,0,0,0,0
5780,img_5780.png,0,1,1,1,1,1,0,0,1,1
5781,img_5781.png,0,1,0,0,1,0,0,0,1,1
5782,img_5782.png,1,1,0,0,1,0,1,0,1,1
5783,img_5783.png,0,1,0,0,0,0,0,0,1,1
5784,img_5784.png,0,1,0,0,0,0,0,0,1,1
5785,img_5785.png,0,1,0,1,0,0,0,1,1,1
5786,img_5786.png,0,1,0,0,1,0,0,0,1,1
5787,img_5787.png,0,1,1,0,0,1,0,0,1,1
5788,img_5788.png,0,0,1,0,0,1,0,0,0,0
5789,img_5789.png,0,1,0,0,1,0,0,0,1,1
5790,img_5790.png,0,1,0,0,0,0,0,0,1,1
5791,img_5791.png,1,1,0,1,1,0,1,1,1,1
5792,img_5792.png,0,1,0,0,1,0,0,0,1,1
5793,img_5793.png,0,1,0,0,1,0,0,0,1,1
5794,img_5794.png,1,0,0,0,1,0,1,0,0,0
5795,img_5795.png,0,0,1,0,0,1,0,0,0,0
5796,img_5796.png,0,0,1,1,0,1,0,1,0,0
5797,img_5797.png,0,1,0,1,0,0,0,1,1,1
5798,img_5798.png,1,1,0,1,0,0,1,1,1,1
5799,img_5799.png,0,1,0,0,1,0,0,0,1,1
5800,img_5800.png,0,1,0,0,1,0,0,0,1,1
5801,img_5801.png,0,1,1,0,0,1,0,0,1,1
5802,img_5802.png,0,1,0,0,0,0,0,0,1,1
5803,img_5803.png,1,0,0,0,0,0,1,0,0,0
5804,img_5804.png,0,0,0,1,0,0,0,1,0,0
5805,img_5805.png,0,1,0,0,1,0,0,0,1,1
5806,img_5806.png,1,1,0,0,1,0,1,0,1,1
5807,img_5807.png,0,1,0,0,1,0,0,0,1,1
5808,img_5808.png,0,0,0,0,0,0,0,0,0,0
5809,img_5809.png,0,1,0,0,1,0,0,0,1,1
5810,img_5810.png,0,0,0,0,0,0,0,0,0,0
5811,img_5811.png,0,1,0,0,0,0,0,0,1,1
5812,img_5812.png,1,0,0,1,0,0,1,1,0,0
5813,img_5813.png,0,1,1,1,0,1,0,1,1,1
5814,img_5814.png,0,1,0,0,0,0,0,0,1,1
5815,img_5815.png,0,1,0,1,0,0,0,0,1,1
5816,img_5816.png,0,1,1,0,0,1,0,0,1,1
5817,img_5817.png,0,0,0,0,0,0,0,0,0,0
5818,img_5818.png,1,0,0,1,1,0,1,1,0,0
5819,img_5819.png,0,1,0,0,1,0,0,0,1,1
5820,img_5820.png,0,1,0,1,1,0,0,1,1,1
5821,img_5821.png,0,1,0,0,0,0,0,0,1,1
5822,img_5822.png,0,1,0,1,1,0,0,1,1,1
5823,img_5823.png,1,0,0,0,1,0,1,0,0,0
5824,img_5824.png,1,0,0,0,1,0,1,0,0,0
5825,img_5825.png,1,1,1,1,1,1,1,1,1,1
5826,img_5826.png,0,0,0,0,1,0,0,0,0,0
5827,img_5827.png,0,1,0,0,1,0,0,0,1,1
5828,img_5828.png,1,1,1,1,0,1,1,1,1,1
5829,img_5829.png,0,1,0,0,1,0,0,0,1,1
5830,img_5830.png,1,0,0,1,1,0,1,1,0,0
5831,img_5831.png,1,1,1,0,1,1,1,0,1,1
5832,img_5832.png,1,1,0,0,1,0,1,0,1,1
5833,img_5833.png,0,1,1,0,0,1,0,0,1,1
5834,img_5834.png,0,1,0,0,1,0,0,0,1,1
5835,img_5835.png,0,1,0,0,1,0,0,0,1,1
5836,img_5836.png,0,1,0,0,0,0,0,0,1,1
5837,img_5837.png,1,0,0,1,1,0,1,1,0,0
